age,job,marital,education,default,housing,loan,campaign,contact,month,day_of_week,duration,previous,outcome,btc.spotprice,btc.futures.index,target_variable
28,services,single,high.school,no,yes,yes,0,NA,NA,NA,0,0,nonexistent,92.893,-46.2,no
42,blue-collar,married,basic.4y,no,yes,no,1,cellular,may,tue,63,0,nonexistent,92.893,-46.2,no
29,admin.,single,professional.course,no,yes,no,1,cellular,may,tue,200,1,failure,92.893,-46.2,no
40,services,married,basic.9y,no,yes,yes,1,cellular,may,tue,271,0,nonexistent,92.893,-46.2,no
33,technician,single,professional.course,no,yes,no,1,cellular,may,tue,42,0,nonexistent,92.893,-46.2,no
33,blue-collar,married,basic.9y,no,yes,yes,1,cellular,may,tue,341,0,nonexistent,92.893,-46.2,no
38,admin.,single,high.school,no,yes,no,0,NA,NA,NA,0,0,nonexistent,92.893,-46.2,no
51,admin.,married,high.school,no,no,no,0,NA,NA,NA,0,0,nonexistent,92.893,-46.2,no
38,services,single,basic.9y,no,no,no,1,cellular,may,tue,114,0,nonexistent,92.893,-46.2,no
33,blue-collar,married,basic.4y,no,no,no,0,NA,NA,NA,0,0,nonexistent,92.893,-46.2,no
42,blue-collar,married,basic.6y,no,no,yes,1,cellular,may,tue,431,0,nonexistent,92.893,-46.2,no
32,admin.,divorced,university.degree,unknown,yes,no,1,telephone,may,tue,11,0,nonexistent,92.893,-46.2,no
28,admin.,single,high.school,no,yes,no,1,cellular,may,tue,91,0,nonexistent,92.893,-46.2,no
28,admin.,single,high.school,no,yes,yes,1,cellular,may,tue,52,0,nonexistent,92.893,-46.2,no
36,blue-collar,married,unknown,no,no,no,1,telephone,may,tue,257,0,nonexistent,92.893,-46.2,no
48,blue-collar,married,basic.9y,no,yes,yes,1,cellular,may,tue,99,1,failure,92.893,-46.2,no
40,services,divorced,high.school,no,no,no,1,cellular,may,tue,49,0,nonexistent,92.893,-46.2,no
34,technician,single,university.degree,no,no,no,1,cellular,may,tue,882,0,nonexistent,92.893,-46.2,yes
31,blue-collar,single,basic.9y,no,no,no,0,NA,NA,NA,0,0,nonexistent,92.893,-46.2,no
38,services,single,basic.9y,no,no,yes,1,cellular,may,tue,515,1,failure,92.893,-46.2,yes
59,services,divorced,basic.6y,no,yes,no,1,cellular,may,tue,158,1,failure,92.893,-46.2,no
27,blue-collar,married,basic.4y,no,yes,no,1,cellular,may,tue,259,0,nonexistent,92.893,-46.2,no
27,blue-collar,single,basic.4y,no,yes,no,1,cellular,may,tue,206,1,failure,92.893,-46.2,no
35,blue-collar,married,high.school,no,yes,no,1,cellular,may,tue,25,1,failure,92.893,-46.2,no
27,blue-collar,single,basic.4y,no,no,no,1,cellular,may,tue,300,1,failure,92.893,-46.2,no
36,services,single,high.school,no,yes,no,0,NA,NA,NA,0,0,nonexistent,92.893,-46.2,no
35,blue-collar,married,high.school,no,yes,yes,1,cellular,may,tue,178,0,nonexistent,92.893,-46.2,no
59,services,divorced,basic.6y,no,yes,no,1,cellular,may,tue,318,0,nonexistent,92.893,-46.2,no
35,blue-collar,married,high.school,no,yes,no,1,cellular,may,tue,201,0,nonexistent,92.893,-46.2,no
47,admin.,divorced,high.school,no,yes,no,1,cellular,may,tue,105,0,nonexistent,92.893,-46.2,no
44,admin.,divorced,high.school,no,no,no,1,cellular,may,tue,214,0,nonexistent,92.893,-46.2,no
45,blue-collar,married,basic.4y,no,yes,no,1,cellular,may,tue,67,0,nonexistent,92.893,-46.2,no
49,blue-collar,married,basic.6y,unknown,yes,no,0,NA,NA,NA,0,1,failure,92.893,-46.2,no
28,blue-collar,married,basic.9y,no,yes,no,0,NA,NA,NA,0,0,nonexistent,92.893,-46.2,no
43,services,married,basic.6y,no,unknown,unknown,0,NA,NA,NA,0,0,nonexistent,92.893,-46.2,no
45,blue-collar,married,basic.4y,no,yes,no,1,cellular,may,tue,187,0,nonexistent,92.893,-46.2,no
38,admin.,married,basic.9y,no,yes,no,1,cellular,may,tue,69,1,failure,92.893,-46.2,no
35,technician,married,basic.9y,no,no,no,1,cellular,may,tue,580,0,nonexistent,92.893,-46.2,yes
48,technician,divorced,basic.9y,unknown,yes,no,1,cellular,may,tue,62,1,failure,92.893,-46.2,no
48,blue-collar,single,basic.4y,no,yes,no,1,cellular,may,tue,1203,1,failure,92.893,-46.2,yes
45,services,married,basic.6y,no,no,no,1,cellular,may,tue,58,0,nonexistent,92.893,-46.2,no
48,blue-collar,married,basic.9y,no,yes,yes,0,NA,NA,NA,0,1,failure,92.893,-46.2,no
27,blue-collar,married,basic.9y,no,yes,no,1,cellular,may,tue,631,1,success,92.893,-46.2,no
29,blue-collar,married,basic.4y,unknown,no,no,1,cellular,may,tue,658,1,failure,92.893,-46.2,yes
35,blue-collar,married,high.school,no,yes,no,1,cellular,may,tue,942,0,nonexistent,92.893,-46.2,no
45,services,married,basic.6y,no,no,no,1,cellular,may,tue,207,1,failure,92.893,-46.2,no
26,admin.,single,university.degree,no,yes,no,0,NA,NA,NA,0,0,nonexistent,92.893,-46.2,no
33,technician,single,professional.course,no,yes,no,1,cellular,may,tue,377,1,failure,92.893,-46.2,no
41,housemaid,married,basic.4y,no,no,no,1,cellular,may,tue,66,0,nonexistent,92.893,-46.2,no
41,housemaid,married,basic.4y,no,yes,no,1,cellular,may,tue,128,1,failure,92.893,-46.2,no
54,blue-collar,married,basic.4y,no,yes,no,0,NA,NA,NA,0,0,nonexistent,92.893,-46.2,no
46,entrepreneur,married,high.school,no,yes,no,1,cellular,may,tue,115,0,nonexistent,92.893,-46.2,no
38,blue-collar,married,basic.6y,no,no,no,0,NA,NA,NA,0,0,nonexistent,92.893,-46.2,no
30,admin.,married,university.degree,no,yes,no,1,cellular,may,tue,358,0,nonexistent,92.893,-46.2,no
46,entrepreneur,married,high.school,no,no,no,1,cellular,may,tue,366,1,success,92.893,-46.2,no
43,admin.,single,university.degree,no,yes,yes,1,cellular,may,tue,23,0,nonexistent,92.893,-46.2,no
26,services,married,basic.9y,no,no,yes,1,cellular,may,tue,560,0,nonexistent,92.893,-46.2,yes
43,admin.,single,university.degree,no,yes,no,1,telephone,may,tue,52,0,nonexistent,92.893,-46.2,no
36,entrepreneur,single,university.degree,no,yes,yes,1,cellular,may,tue,347,0,nonexistent,92.893,-46.2,no
43,admin.,single,university.degree,no,no,no,1,cellular,may,tue,107,0,nonexistent,92.893,-46.2,no
43,admin.,single,university.degree,no,yes,no,1,telephone,may,tue,48,0,nonexistent,92.893,-46.2,no
38,entrepreneur,married,unknown,unknown,yes,no,1,cellular,may,tue,145,0,nonexistent,92.893,-46.2,no
54,blue-collar,married,basic.6y,no,yes,no,1,cellular,may,tue,74,0,nonexistent,92.893,-46.2,no
58,blue-collar,married,basic.4y,unknown,yes,no,0,NA,NA,NA,0,1,failure,92.893,-46.2,no
29,student,single,high.school,unknown,no,no,0,NA,NA,NA,0,0,nonexistent,92.893,-46.2,no
36,entrepreneur,single,university.degree,no,no,no,1,cellular,may,tue,612,0,nonexistent,92.893,-46.2,yes
43,admin.,single,university.degree,no,yes,no,1,cellular,may,tue,305,1,failure,92.893,-46.2,no
36,admin.,single,university.degree,no,yes,no,0,NA,NA,NA,0,1,failure,92.893,-46.2,no
27,blue-collar,single,basic.4y,no,no,no,0,NA,NA,NA,0,1,failure,92.893,-46.2,no
35,technician,divorced,university.degree,no,yes,no,1,cellular,may,tue,507,0,nonexistent,92.893,-46.2,no
39,management,single,university.degree,no,yes,no,1,cellular,may,tue,103,1,failure,92.893,-46.2,no
59,blue-collar,married,basic.9y,no,yes,yes,1,cellular,may,tue,242,0,nonexistent,92.893,-46.2,no
34,blue-collar,married,basic.6y,no,yes,no,1,cellular,may,tue,137,0,nonexistent,92.893,-46.2,no
33,services,married,high.school,no,yes,no,1,cellular,may,tue,223,1,failure,92.893,-46.2,no
37,services,married,high.school,no,no,no,1,cellular,may,tue,124,1,failure,92.893,-46.2,no
32,admin.,single,university.degree,no,no,no,0,NA,NA,NA,0,0,nonexistent,92.893,-46.2,no
24,student,single,basic.4y,no,yes,no,1,cellular,may,tue,137,0,nonexistent,92.893,-46.2,no
49,blue-collar,married,basic.9y,unknown,yes,no,0,NA,NA,NA,0,1,failure,92.893,-46.2,no
30,admin.,married,university.degree,no,no,no,0,NA,NA,NA,0,0,nonexistent,92.893,-46.2,no
28,admin.,single,high.school,no,yes,no,0,NA,NA,NA,0,0,nonexistent,92.893,-46.2,no
50,blue-collar,divorced,basic.4y,no,yes,no,0,NA,NA,NA,0,0,nonexistent,92.893,-46.2,yes
34,admin.,married,high.school,no,yes,yes,0,NA,NA,NA,0,0,nonexistent,92.893,-46.2,no
59,blue-collar,married,basic.9y,no,no,no,1,cellular,may,tue,690,0,nonexistent,92.893,-46.2,yes
41,management,married,high.school,unknown,yes,no,1,cellular,may,tue,85,0,nonexistent,92.893,-46.2,no
33,blue-collar,married,high.school,unknown,no,no,0,NA,NA,NA,0,0,nonexistent,92.893,-46.2,no
39,management,single,university.degree,no,no,no,0,NA,NA,NA,0,0,nonexistent,92.893,-46.2,no
38,entrepreneur,married,unknown,unknown,no,no,1,cellular,may,tue,1272,0,nonexistent,92.893,-46.2,yes
57,retired,divorced,basic.9y,no,yes,no,0,NA,NA,NA,0,1,failure,92.893,-46.2,no
41,management,married,high.school,unknown,no,no,1,cellular,may,tue,256,0,nonexistent,92.893,-46.2,no
36,admin.,married,high.school,no,yes,no,0,NA,NA,NA,0,0,nonexistent,92.893,-46.2,no
26,blue-collar,married,basic.9y,no,yes,no,1,cellular,may,tue,256,0,nonexistent,92.893,-46.2,no
36,admin.,single,university.degree,no,no,no,0,NA,NA,NA,0,0,nonexistent,92.893,-46.2,no
37,admin.,married,university.degree,no,yes,yes,1,cellular,may,tue,43,1,failure,92.893,-46.2,no
38,student,divorced,unknown,no,no,no,0,NA,NA,NA,0,0,nonexistent,92.893,-46.2,no
48,admin.,divorced,university.degree,no,no,no,0,NA,NA,NA,0,0,nonexistent,92.893,-46.2,yes
33,blue-collar,single,basic.6y,no,yes,no,0,NA,NA,NA,0,0,nonexistent,92.893,-46.2,no
34,admin.,divorced,professional.course,no,yes,yes,0,NA,NA,NA,0,0,nonexistent,92.893,-46.2,no
44,blue-collar,divorced,basic.9y,no,yes,no,1,cellular,may,tue,494,0,nonexistent,92.893,-46.2,no
44,management,married,basic.9y,no,no,no,1,cellular,may,tue,296,0,nonexistent,92.893,-46.2,no
55,blue-collar,married,basic.4y,unknown,yes,no,1,cellular,may,tue,92,0,nonexistent,92.893,-46.2,no
31,blue-collar,married,basic.9y,no,yes,no,0,NA,NA,NA,0,0,nonexistent,92.893,-46.2,no
45,admin.,married,university.degree,no,yes,yes,1,cellular,may,tue,826,0,nonexistent,92.893,-46.2,yes
39,blue-collar,single,basic.4y,no,yes,no,1,cellular,may,tue,243,1,failure,92.893,-46.2,no
31,blue-collar,married,high.school,no,yes,yes,0,NA,NA,NA,0,0,nonexistent,92.893,-46.2,no
36,blue-collar,married,basic.4y,no,no,no,1,cellular,may,tue,245,1,failure,92.893,-46.2,no
32,entrepreneur,married,high.school,no,unknown,unknown,1,cellular,may,tue,198,0,nonexistent,92.893,-46.2,no
36,blue-collar,married,basic.4y,no,yes,no,1,cellular,may,tue,360,0,nonexistent,92.893,-46.2,no
26,services,single,university.degree,no,yes,no,0,NA,NA,NA,0,0,nonexistent,92.893,-46.2,no
26,blue-collar,married,basic.4y,no,no,no,1,cellular,may,tue,54,0,nonexistent,92.893,-46.2,no
26,blue-collar,married,basic.4y,no,no,no,1,cellular,may,tue,232,0,nonexistent,92.893,-46.2,no
32,blue-collar,single,high.school,no,yes,no,1,cellular,may,tue,517,1,failure,92.893,-46.2,no
40,blue-collar,single,high.school,unknown,no,no,1,cellular,may,tue,418,0,nonexistent,92.893,-46.2,no
28,technician,married,basic.9y,no,yes,no,1,cellular,may,tue,153,0,nonexistent,92.893,-46.2,no
28,admin.,single,high.school,no,yes,no,0,NA,NA,NA,0,0,nonexistent,92.893,-46.2,no
36,admin.,single,university.degree,no,no,no,0,NA,NA,NA,0,1,failure,92.893,-46.2,no
28,technician,married,basic.9y,no,no,no,1,cellular,may,tue,261,1,success,92.893,-46.2,no
36,admin.,single,university.degree,no,no,no,0,NA,NA,NA,0,0,nonexistent,92.893,-46.2,no
37,admin.,single,high.school,unknown,no,no,1,cellular,may,tue,212,0,nonexistent,92.893,-46.2,no
54,management,divorced,professional.course,no,yes,no,1,cellular,may,tue,121,0,nonexistent,92.893,-46.2,no
36,admin.,divorced,high.school,no,no,no,1,cellular,may,tue,23,1,failure,92.893,-46.2,no
38,blue-collar,married,basic.9y,no,no,no,1,cellular,may,tue,306,0,nonexistent,92.893,-46.2,no
32,blue-collar,single,high.school,no,yes,yes,0,NA,NA,NA,0,0,nonexistent,92.893,-46.2,no
29,blue-collar,married,basic.6y,no,no,no,1,cellular,may,tue,342,1,failure,92.893,-46.2,no
42,blue-collar,married,basic.4y,no,no,no,1,telephone,may,tue,22,0,nonexistent,92.893,-46.2,no
29,blue-collar,married,basic.6y,no,no,yes,1,cellular,may,tue,455,0,nonexistent,92.893,-46.2,no
34,self-employed,single,university.degree,no,yes,no,1,cellular,may,tue,245,0,nonexistent,92.893,-46.2,no
31,blue-collar,married,basic.9y,no,yes,yes,0,NA,NA,NA,0,0,nonexistent,92.893,-46.2,no
27,services,married,high.school,no,yes,no,0,NA,NA,NA,0,1,failure,92.893,-46.2,no
27,student,single,high.school,no,yes,no,1,cellular,may,tue,41,0,nonexistent,92.893,-46.2,no
42,blue-collar,married,basic.4y,no,no,no,1,cellular,may,tue,360,0,nonexistent,92.893,-46.2,no
31,admin.,married,university.degree,no,yes,no,1,cellular,may,tue,179,0,nonexistent,92.893,-46.2,no
34,blue-collar,single,basic.9y,no,yes,yes,1,cellular,may,tue,174,0,nonexistent,92.893,-46.2,no
26,services,married,basic.9y,no,no,no,1,telephone,may,tue,43,0,nonexistent,92.893,-46.2,no
21,services,single,high.school,no,no,no,1,cellular,may,tue,68,1,failure,92.893,-46.2,no
29,services,married,basic.9y,no,no,no,1,cellular,may,tue,212,1,failure,92.893,-46.2,no
35,admin.,single,basic.9y,no,yes,no,0,NA,NA,NA,0,0,nonexistent,92.893,-46.2,no
26,services,single,university.degree,no,yes,yes,0,NA,NA,NA,0,1,failure,92.893,-46.2,no
34,blue-collar,single,basic.9y,no,yes,no,1,cellular,may,tue,483,1,failure,92.893,-46.2,no
53,unemployed,married,basic.9y,unknown,no,no,0,NA,NA,NA,0,1,failure,92.893,-46.2,no
29,services,married,basic.9y,no,no,no,1,cellular,may,tue,344,0,nonexistent,92.893,-46.2,no
33,self-employed,single,high.school,no,no,no,1,cellular,may,tue,141,0,nonexistent,92.893,-46.2,no
33,self-employed,single,high.school,no,yes,yes,1,cellular,may,tue,113,0,nonexistent,92.893,-46.2,no
46,technician,married,professional.course,no,no,no,0,NA,NA,NA,0,0,nonexistent,92.893,-46.2,no
33,self-employed,single,high.school,no,no,no,1,cellular,may,tue,238,1,failure,92.893,-46.2,no
36,services,single,high.school,unknown,yes,no,0,NA,NA,NA,0,1,failure,92.893,-46.2,no
51,blue-collar,married,basic.6y,no,yes,no,0,NA,NA,NA,0,0,nonexistent,92.893,-46.2,no
33,self-employed,single,high.school,no,yes,no,1,cellular,may,tue,337,1,failure,92.893,-46.2,no
31,services,single,high.school,no,yes,no,1,telephone,may,tue,24,0,nonexistent,92.893,-46.2,no
31,blue-collar,married,basic.9y,no,no,no,0,NA,NA,NA,0,0,nonexistent,92.893,-46.2,no
38,technician,married,professional.course,no,no,no,1,cellular,may,tue,37,0,nonexistent,92.893,-46.2,no
34,admin.,divorced,university.degree,no,yes,no,0,NA,NA,NA,0,0,nonexistent,92.893,-46.2,no
31,services,single,high.school,no,yes,no,1,cellular,may,tue,109,0,nonexistent,92.893,-46.2,no
43,admin.,married,high.school,no,yes,no,0,NA,NA,NA,0,1,failure,92.893,-46.2,no
34,unemployed,single,high.school,no,yes,no,0,NA,NA,NA,0,0,nonexistent,92.893,-46.2,no
34,admin.,divorced,university.degree,no,yes,no,1,cellular,may,tue,118,0,nonexistent,92.893,-46.2,no
33,blue-collar,married,high.school,unknown,no,no,0,NA,NA,NA,0,1,failure,92.893,-46.2,no
39,admin.,married,university.degree,no,no,no,0,NA,NA,NA,0,0,nonexistent,92.893,-46.2,no
32,services,single,university.degree,no,yes,no,1,cellular,may,tue,79,1,failure,92.893,-46.2,no
47,admin.,divorced,high.school,no,no,no,1,cellular,may,tue,324,0,nonexistent,92.893,-46.2,no
43,technician,married,university.degree,unknown,unknown,unknown,1,cellular,may,tue,426,1,failure,92.893,-46.2,yes
53,technician,single,professional.course,unknown,no,no,0,NA,NA,NA,0,1,failure,92.893,-46.2,no
36,blue-collar,married,basic.9y,no,no,no,1,cellular,may,tue,151,0,nonexistent,92.893,-46.2,no
32,services,single,university.degree,no,yes,no,1,cellular,may,tue,366,0,nonexistent,92.893,-46.2,no
51,blue-collar,married,basic.6y,unknown,yes,no,1,cellular,may,tue,211,1,failure,92.893,-46.2,no
31,admin.,single,university.degree,no,no,no,1,cellular,may,tue,43,1,failure,92.893,-46.2,no
47,admin.,divorced,high.school,no,yes,no,1,cellular,may,tue,816,1,failure,92.893,-46.2,no
28,blue-collar,married,basic.4y,no,no,no,1,cellular,may,tue,189,0,nonexistent,92.893,-46.2,no
28,blue-collar,married,basic.4y,no,no,no,1,cellular,may,tue,590,0,nonexistent,92.893,-46.2,yes
42,blue-collar,married,basic.9y,unknown,yes,no,0,NA,NA,NA,0,0,nonexistent,92.893,-46.2,no
41,blue-collar,married,basic.6y,no,no,no,1,cellular,may,tue,131,0,nonexistent,92.893,-46.2,no
33,blue-collar,single,basic.6y,no,yes,no,0,NA,NA,NA,0,1,failure,92.893,-46.2,no
31,blue-collar,married,basic.9y,no,no,no,0,NA,NA,NA,0,0,nonexistent,92.893,-46.2,no
28,blue-collar,married,basic.4y,no,no,yes,1,cellular,may,tue,337,0,nonexistent,92.893,-46.2,no
43,services,married,high.school,no,yes,no,0,NA,NA,NA,0,0,nonexistent,92.893,-46.2,no
29,admin.,single,professional.course,no,yes,no,0,NA,NA,NA,0,0,nonexistent,92.893,-46.2,no
49,blue-collar,married,basic.9y,unknown,no,no,0,NA,NA,NA,0,2,failure,92.893,-46.2,no
28,blue-collar,married,basic.4y,no,no,no,1,cellular,may,tue,442,0,nonexistent,92.893,-46.2,no
50,technician,married,basic.6y,unknown,no,no,0,NA,NA,NA,0,1,failure,92.893,-46.2,no
35,blue-collar,married,basic.9y,no,yes,no,0,NA,NA,NA,0,0,nonexistent,92.893,-46.2,no
34,blue-collar,divorced,basic.9y,unknown,yes,no,0,NA,NA,NA,0,0,nonexistent,92.893,-46.2,no
35,blue-collar,unknown,basic.9y,no,no,no,0,NA,NA,NA,0,0,nonexistent,92.893,-46.2,no
32,blue-collar,divorced,basic.9y,no,yes,no,0,NA,NA,NA,0,0,nonexistent,92.893,-46.2,no
41,management,married,high.school,unknown,yes,no,0,NA,NA,NA,0,0,nonexistent,92.893,-46.2,no
37,admin.,divorced,university.degree,no,yes,no,1,cellular,may,tue,918,0,nonexistent,92.893,-46.2,yes
41,blue-collar,married,basic.9y,no,yes,yes,0,NA,NA,NA,0,0,nonexistent,92.893,-46.2,no
33,blue-collar,married,high.school,no,yes,no,0,NA,NA,NA,0,1,failure,92.893,-46.2,yes
39,technician,single,professional.course,no,no,no,1,telephone,may,tue,15,0,nonexistent,92.893,-46.2,no
43,blue-collar,married,basic.4y,no,yes,yes,1,cellular,may,tue,279,1,failure,92.893,-46.2,no
27,services,married,high.school,no,no,yes,0,NA,NA,NA,0,0,nonexistent,92.893,-46.2,no
39,technician,single,professional.course,no,yes,no,1,cellular,may,tue,83,1,failure,92.893,-46.2,no
39,technician,single,professional.course,no,yes,no,1,telephone,may,tue,25,0,nonexistent,92.893,-46.2,no
32,technician,single,university.degree,no,no,yes,0,NA,NA,NA,0,1,failure,92.893,-46.2,no
39,technician,single,professional.course,no,yes,no,1,cellular,may,tue,256,1,failure,92.893,-46.2,no
39,technician,single,professional.course,no,no,no,1,cellular,may,tue,189,1,failure,92.893,-46.2,no
39,technician,single,professional.course,no,no,no,1,cellular,may,tue,251,0,nonexistent,92.893,-46.2,no
50,services,married,university.degree,unknown,no,no,1,cellular,may,tue,116,0,nonexistent,92.893,-46.2,no
43,technician,single,university.degree,no,no,yes,0,NA,NA,NA,0,0,nonexistent,92.893,-46.2,no
39,technician,married,high.school,no,yes,no,0,NA,NA,NA,0,1,success,92.893,-46.2,no
33,blue-collar,single,basic.4y,no,yes,no,1,cellular,may,tue,184,0,nonexistent,92.893,-46.2,no
29,admin.,married,university.degree,no,no,yes,0,NA,NA,NA,0,0,nonexistent,92.893,-46.2,no
33,blue-collar,single,basic.4y,no,no,no,1,cellular,may,tue,209,0,nonexistent,92.893,-46.2,no
30,admin.,married,high.school,no,yes,no,0,NA,NA,NA,0,0,nonexistent,92.893,-46.2,no
32,blue-collar,single,basic.9y,no,yes,no,0,NA,NA,NA,0,1,failure,92.893,-46.2,no
33,blue-collar,single,basic.4y,no,no,no,1,cellular,may,tue,313,0,nonexistent,92.893,-46.2,no
26,services,single,basic.9y,unknown,yes,no,1,cellular,may,tue,191,1,failure,92.893,-46.2,no
37,admin.,married,high.school,no,yes,no,0,NA,NA,NA,0,0,nonexistent,92.893,-46.2,no
32,technician,divorced,professional.course,no,yes,no,0,NA,NA,NA,0,0,nonexistent,92.893,-46.2,no
43,blue-collar,married,basic.4y,no,yes,no,1,cellular,may,tue,1182,1,failure,92.893,-46.2,yes
28,unemployed,married,high.school,unknown,no,no,1,cellular,may,tue,216,1,failure,92.893,-46.2,no
47,entrepreneur,divorced,basic.9y,no,no,no,0,NA,NA,NA,0,0,nonexistent,92.893,-46.2,no
53,technician,single,professional.course,unknown,no,no,0,NA,NA,NA,0,0,nonexistent,92.893,-46.2,no
55,admin.,married,high.school,unknown,no,no,1,cellular,may,tue,165,0,nonexistent,92.893,-46.2,no
38,blue-collar,married,basic.9y,no,yes,no,1,cellular,may,tue,161,0,nonexistent,92.893,-46.2,no
46,blue-collar,married,basic.9y,unknown,no,no,0,NA,NA,NA,0,0,nonexistent,92.893,-46.2,no
33,housemaid,married,basic.9y,no,yes,no,0,NA,NA,NA,0,1,failure,92.893,-46.2,no
27,technician,single,professional.course,no,no,no,1,cellular,may,tue,267,0,nonexistent,92.893,-46.2,no
38,services,divorced,basic.6y,no,unknown,unknown,1,cellular,may,tue,351,0,nonexistent,92.893,-46.2,no
55,blue-collar,married,basic.9y,unknown,no,no,0,NA,NA,NA,0,0,nonexistent,92.893,-46.2,no
35,services,unknown,high.school,no,no,no,1,cellular,may,tue,516,1,failure,92.893,-46.2,no
48,management,married,basic.9y,no,yes,no,1,cellular,may,tue,393,0,nonexistent,92.893,-46.2,no
32,blue-collar,single,basic.9y,no,yes,no,1,cellular,may,tue,286,0,nonexistent,92.893,-46.2,no
36,blue-collar,married,high.school,no,no,no,0,NA,NA,NA,0,1,failure,92.893,-46.2,no
33,services,married,basic.9y,no,no,yes,1,cellular,may,tue,277,0,nonexistent,92.893,-46.2,no
35,technician,single,university.degree,no,yes,no,0,NA,NA,NA,0,0,nonexistent,92.893,-46.2,no
48,management,married,basic.9y,no,yes,no,1,cellular,may,tue,725,0,nonexistent,92.893,-46.2,yes
33,technician,divorced,high.school,no,no,no,1,cellular,may,tue,204,1,failure,92.893,-46.2,no
33,technician,divorced,high.school,no,yes,no,1,cellular,may,tue,175,1,failure,92.893,-46.2,no
33,technician,divorced,high.school,no,yes,no,1,cellular,may,tue,247,0,nonexistent,92.893,-46.2,no
35,blue-collar,married,basic.9y,unknown,no,no,1,cellular,may,tue,136,0,nonexistent,92.893,-46.2,no
